site_number,file,line,call_signature,verdict,input_source,wrapper_call_line,evidence_quote,severity,verified_at,verified_by
548,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-19
549,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-19
550,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-19
551,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-20
552,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-20
553,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-20
554,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-20
555,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-20
556,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-20
557,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-20
558,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-20
559,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-20
560,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-20
561,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-20
562,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-20
563,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-20
564,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-20
565,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-20
566,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-20
567,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-20
568,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-20
569,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-20
570,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-20
571,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-20
572,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-20
573,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-20
574,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-20
575,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts (not active code),NONE,2026-05-28T20:10:00Z,s4-cov11-20
576,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-1
577,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-1
578,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-1
579,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-1
580,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-1
581,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-1
582,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-1
583,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-1
584,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-1
585,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-1
586,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-1
587,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-1
588,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-1
589,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-1
590,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-1
591,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-1
592,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-1
593,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-1
594,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-1
595,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-1
596,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-1
597,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-1
598,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-1
599,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-1
600,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-1
601,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-2
602,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-2
603,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-2
604,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-2
605,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-2
606,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-2
607,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-2
608,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-2
609,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-2
610,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-2
611,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-2
612,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-2
613,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-2
614,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-2
615,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-2
616,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-2
617,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-2
618,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-2
619,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-2
620,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-2
621,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-2
622,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-2
623,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-2
624,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-2
625,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-2
626,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-3
627,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-3
628,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-3
629,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-3
630,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-3
631,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-3
632,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-3
633,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-3
634,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-3
635,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-3
636,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-3
637,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-3
638,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-3
639,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-3
640,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-3
641,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-3
642,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-3
643,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-3
644,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-3
645,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-3
646,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-3
647,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-3
648,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-3
649,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-3
650,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-3
651,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-4
652,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-4
653,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-4
654,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-4
655,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-4
656,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-4
657,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-4
658,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-4
659,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-4
660,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-4
661,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-4
662,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-4
663,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-4
664,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-4
665,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-4
666,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-4
667,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-4
668,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-4
669,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-4
670,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-4
671,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-4
672,./server/src/generated/prisma/client/index.d.ts,varies,prisma JSDoc example,NOT_APPLICABLE,generated-jsdoc,N/A,JSDoc comment in generated Prisma client .d.ts,NONE,2026-05-28T20:25:00Z,s5-cov11-4
