file_path,verdict,evidence_lines,classified_by_audit_pass,notes
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/network-manager.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/network-manager.ts:1,3.3,437 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/provider-errors.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/provider-errors.ts:1,3.3,137 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/request-handlers/handlers-array.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/request-handlers/handlers-array.ts:1,3.3,133 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/request-handlers/handlers/accounts/automatic-sender-handler.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/request-handlers/handlers/accounts/automatic-sender-handler.ts:1,3.3,32 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/request-handlers/handlers/accounts/fixed-sender-handler.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/request-handlers/handlers/accounts/fixed-sender-handler.ts:1,3.3,21 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/request-handlers/handlers/accounts/hd-wallet-handler.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/request-handlers/handlers/accounts/hd-wallet-handler.ts:1,3.3,33 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/request-handlers/handlers/accounts/local-accounts.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/request-handlers/handlers/accounts/local-accounts.ts:1,3.3,416 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/request-handlers/handlers/accounts/sender.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/request-handlers/handlers/accounts/sender.ts:1,3.3,56 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/request-handlers/handlers/chain-id/chain-id-handler.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/request-handlers/handlers/chain-id/chain-id-handler.ts:1,3.3,58 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/request-handlers/handlers/chain-id/chain-id.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/request-handlers/handlers/chain-id/chain-id.ts:1,3.3,58 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/request-handlers/handlers/gas/automatic-gas-handler.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/request-handlers/handlers/gas/automatic-gas-handler.ts:1,3.3,51 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/request-handlers/handlers/gas/automatic-gas-price-handler.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/request-handlers/handlers/gas/automatic-gas-price-handler.ts:1,3.3,221 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/request-handlers/handlers/gas/fixed-gas-handler.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/request-handlers/handlers/gas/fixed-gas-handler.ts:1,3.3,39 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/request-handlers/handlers/gas/fixed-gas-price-handler.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/request-handlers/handlers/gas/fixed-gas-price-handler.ts:1,3.3,45 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/request-handlers/handlers/gas/multiplied-gas-estimation.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/request-handlers/handlers/gas/multiplied-gas-estimation.ts:1,3.3,87 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/request-handlers/types.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/request-handlers/types.ts:1,3.3,20 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/type-extensions/config.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/type-extensions/config.ts:1,3.3,309 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/type-extensions/global-options.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/type-extensions/global-options.ts:1,3.3,6 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/type-extensions/hooks.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/type-extensions/hooks.ts:1,3.3,68 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/type-extensions/hre.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/type-extensions/hre.ts:1,3.3,8 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/type-validation.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/type-validation.ts:1,3.3,476 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/node/artifacts/build-info-watcher.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/node/artifacts/build-info-watcher.ts:1,3.3,82 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/node/helpers.ts,GAP_FOUND,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/node/helpers.ts:1,3.3,console@111
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/node/index.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/node/index.ts:1,3.3,55 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/node/json-rpc/handler.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/node/json-rpc/handler.ts:1,3.3,304 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/node/json-rpc/server.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/node/json-rpc/server.ts:1,3.3,94 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/node/task-action.ts,GAP_FOUND,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/node/task-action.ts:1,3.3,console@145; console@151; console@171
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/run/index.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/run/index.ts:1,3.3,24 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/run/task-action.ts,GAP_FOUND,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/run/task-action.ts:1,3.3,console@29
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity-test/config.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity-test/config.ts:1,3.3,171 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity-test/edr-artifacts.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity-test/edr-artifacts.ts:1,3.3,154 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity-test/formatters.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity-test/formatters.ts:1,3.3,223 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity-test/helpers.ts,GAP_FOUND,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity-test/helpers.ts:1,3.3,console@185
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity-test/hook-handlers/config.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity-test/hook-handlers/config.ts:1,3.3,31 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity-test/hook-handlers/test.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity-test/hook-handlers/test.ts:1,3.3,23 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity-test/index.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity-test/index.ts:1,3.3,64 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity-test/reporter.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity-test/reporter.ts:1,3.3,375 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity-test/runner.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity-test/runner.ts:1,3.3,134 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity-test/stack-trace-solidity-errors.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity-test/stack-trace-solidity-errors.ts:1,3.3,89 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity-test/task-action.ts,GAP_FOUND,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity-test/task-action.ts:1,3.3,console@97; console@139; console@140; console@259; console@274
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity-test/type-extensions.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity-test/type-extensions.ts:1,3.3,89 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity-test/types.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity-test/types.ts:1,3.3,30 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/build-profiles.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/build-profiles.ts:1,3.3,3 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/build-results.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/build-results.ts:1,3.3,47 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/build-system/artifacts.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/build-system/artifacts.ts:1,3.3,134 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/build-system/build-system.ts,GAP_FOUND,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/build-system/build-system.ts:1,3.3,console@1058; console@1067; console@1072; console@1085; console@1090
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/build-system/cache.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/build-system/cache.ts:1,3.3,51 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/build-system/compilation-job.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/build-system/compilation-job.ts:1,3.3,262 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/build-system/compiler/compiler.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/build-system/compiler/compiler.ts:1,3.3,197 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/build-system/compiler/downloader.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/build-system/compiler/downloader.ts:1,3.3,477 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/build-system/compiler/index.ts,GAP_FOUND,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/build-system/compiler/index.ts:1,3.3,console@46; console@53; console@70
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/build-system/compiler/solcjs-runner.ts,GAP_FOUND,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/build-system/compiler/solcjs-runner.ts:1,3.3,console@33; console@38
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/build-system/compiler/solcjs-wrapper.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/build-system/compiler/solcjs-wrapper.ts:1,3.3,144 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/build-system/dependency-graph-building.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/build-system/dependency-graph-building.ts:1,3.3,114 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/build-system/dependency-graph.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/build-system/dependency-graph.ts:1,3.3,260 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/build-system/read-source-file.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/build-system/read-source-file.ts:1,3.3,16 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/build-system/resolver/dependency-resolver.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/build-system/resolver/dependency-resolver.ts:1,3.3,1152 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/build-system/resolver/error-messages.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/build-system/resolver/error-messages.ts:1,3.3,223 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/build-system/resolver/npm-module-parsing.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/build-system/resolver/npm-module-parsing.ts:1,3.3,60 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/build-system/resolver/remapped-npm-packages-graph.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/build-system/resolver/remapped-npm-packages-graph.ts:1,3.3,670 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/build-system/resolver/remappings.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/build-system/resolver/remappings.ts:1,3.3,100 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/build-system/resolver/source-name-utils.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/build-system/resolver/source-name-utils.ts:1,3.3,42 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/build-system/resolver/types.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/build-system/resolver/types.ts:1,3.3,277 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/build-system/resolver/utils.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/build-system/resolver/utils.ts:1,3.3,89 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/build-system/root-paths-utils.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/build-system/root-paths-utils.ts:1,3.3,81 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/build-system/solc-config-selection.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/build-system/solc-config-selection.ts:1,3.3,206 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/build-system/solc-info.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/build-system/solc-info.ts:1,3.3,79 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/config.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/config.ts:1,3.3,377 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/hook-handlers/config.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/hook-handlers/config.ts:1,3.3,27 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/hook-handlers/hre.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/hook-handlers/hre.ts:1,3.3,145 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/index.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/index.ts:1,3.3,68 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/tasks/build.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/tasks/build.ts:1,3.3,123 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/type-extensions.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/solidity/type-extensions.ts:1,3.3,181 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/telemetry/index.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/telemetry/index.ts:1,3.3,23 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/telemetry/task-action.ts,GAP_FOUND,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/telemetry/task-action.ts:1,3.3,console@17; console@23; console@28; console@35; console@39
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/test/config.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/test/config.ts:1,3.3,17 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/test/hook-handlers/config.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/test/hook-handlers/config.ts:1,3.3,22 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/test/index.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/test/index.ts:1,3.3,49 lines read
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/test/task-action.ts,GAP_FOUND,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/test/task-action.ts:1,3.3,console@153; console@166; console@176; console@180; console@197
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/test/type-extensions.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/test/type-extensions.ts:1,3.3,43 lines read
server/src/blockchain/node_modules/hardhat/src/internal/cli/error-handler.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/cli/error-handler.ts:1,3.3,148 lines read
server/src/blockchain/node_modules/hardhat/src/internal/cli/help/get-global-help-string.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/cli/help/get-global-help-string.ts:1,3.3,46 lines read
server/src/blockchain/node_modules/hardhat/src/internal/cli/help/get-help-string.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/cli/help/get-help-string.ts:1,3.3,73 lines read
server/src/blockchain/node_modules/hardhat/src/internal/cli/help/utils.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/cli/help/utils.ts:1,3.3,193 lines read
server/src/blockchain/node_modules/hardhat/src/internal/cli/init/init.ts,GAP_FOUND,server/src/blockchain/node_modules/hardhat/src/internal/cli/init/init.ts:1,3.3,console@161; console@171; console@179; console@192; console@468
server/src/blockchain/node_modules/hardhat/src/internal/cli/init/package-manager.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/cli/init/package-manager.ts:1,3.3,242 lines read
server/src/blockchain/node_modules/hardhat/src/internal/cli/init/prompt.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/cli/init/prompt.ts:1,3.3,167 lines read
server/src/blockchain/node_modules/hardhat/src/internal/cli/init/subprocess.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/cli/init/subprocess.ts:1,3.3,24 lines read
server/src/blockchain/node_modules/hardhat/src/internal/cli/init/template.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/cli/init/template.ts:1,3.3,100 lines read
server/src/blockchain/node_modules/hardhat/src/internal/cli/main.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/cli/main.ts:1,3.3,752 lines read
server/src/blockchain/node_modules/hardhat/src/internal/cli/node-version.ts,GAP_FOUND,server/src/blockchain/node_modules/hardhat/src/internal/cli/node-version.ts:1,3.3,console@44
server/src/blockchain/node_modules/hardhat/src/internal/cli/telemetry/analytics/analytics.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/cli/telemetry/analytics/analytics.ts:1,3.3,144 lines read
server/src/blockchain/node_modules/hardhat/src/internal/cli/telemetry/analytics/subprocess.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/cli/telemetry/analytics/subprocess.ts:1,3.3,25 lines read
server/src/blockchain/node_modules/hardhat/src/internal/cli/telemetry/analytics/types.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/cli/telemetry/analytics/types.ts:1,3.3,72 lines read
server/src/blockchain/node_modules/hardhat/src/internal/cli/telemetry/analytics/utils.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/cli/telemetry/analytics/utils.ts:1,3.3,58 lines read
server/src/blockchain/node_modules/hardhat/src/internal/cli/telemetry/sentry/anonymize-paths.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/cli/telemetry/sentry/anonymize-paths.ts:1,3.3,152 lines read
server/src/blockchain/node_modules/hardhat/src/internal/cli/telemetry/sentry/anonymizer.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/cli/telemetry/sentry/anonymizer.ts:1,3.3,501 lines read
server/src/blockchain/node_modules/hardhat/src/internal/cli/telemetry/sentry/constants.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/cli/telemetry/sentry/constants.ts:1,3.3,1 lines read
server/src/blockchain/node_modules/hardhat/src/internal/cli/telemetry/sentry/init.ts,GAP_FOUND,server/src/blockchain/node_modules/hardhat/src/internal/cli/telemetry/sentry/init.ts:1,3.3,console@144; console@145; console@146; console@147
server/src/blockchain/node_modules/hardhat/src/internal/cli/telemetry/sentry/reporter.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/cli/telemetry/sentry/reporter.ts:1,3.3,152 lines read
server/src/blockchain/node_modules/hardhat/src/internal/cli/telemetry/sentry/subprocess.ts,GAP_FOUND,server/src/blockchain/node_modules/hardhat/src/internal/cli/telemetry/sentry/subprocess.ts:1,3.3,console@21
server/src/blockchain/node_modules/hardhat/src/internal/cli/telemetry/sentry/transport.ts,GAP_FOUND,server/src/blockchain/node_modules/hardhat/src/internal/cli/telemetry/sentry/transport.ts:1,3.3,throw new Error@194
server/src/blockchain/node_modules/hardhat/src/internal/cli/telemetry/sentry/vendor/debug-build.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/cli/telemetry/sentry/vendor/debug-build.ts:1,3.3,10 lines read
server/src/blockchain/node_modules/hardhat/src/internal/cli/telemetry/sentry/vendor/integrations/context.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/cli/telemetry/sentry/vendor/integrations/context.ts:1,3.3,478 lines read
server/src/blockchain/node_modules/hardhat/src/internal/cli/telemetry/sentry/vendor/integrations/contextlines.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/cli/telemetry/sentry/vendor/integrations/contextlines.ts:1,3.3,415 lines read
server/src/blockchain/node_modules/hardhat/src/internal/cli/telemetry/sentry/vendor/utils/module.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/cli/telemetry/sentry/vendor/utils/module.ts:1,3.3,61 lines read
server/src/blockchain/node_modules/hardhat/src/internal/cli/telemetry/telemetry-permissions.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/cli/telemetry/telemetry-permissions.ts:1,3.3,103 lines read
server/src/blockchain/node_modules/hardhat/src/internal/cli/version.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/cli/version.ts:1,3.3,7 lines read
server/src/blockchain/node_modules/hardhat/src/internal/config-loading.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/config-loading.ts:1,3.3,196 lines read
server/src/blockchain/node_modules/hardhat/src/internal/constants.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/constants.ts:1,3.3,13 lines read
server/src/blockchain/node_modules/hardhat/src/internal/core/arguments.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/core/arguments.ts:1,3.3,293 lines read
server/src/blockchain/node_modules/hardhat/src/internal/core/config-validation.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/core/config-validation.ts:1,3.3,680 lines read
server/src/blockchain/node_modules/hardhat/src/internal/core/config.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/core/config.ts:1,3.3,111 lines read
server/src/blockchain/node_modules/hardhat/src/internal/core/configuration-variables.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/core/configuration-variables.ts:1,3.3,154 lines read
server/src/blockchain/node_modules/hardhat/src/internal/core/global-options.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/core/global-options.ts:1,3.3,188 lines read
server/src/blockchain/node_modules/hardhat/src/internal/core/hook-manager.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/core/hook-manager.ts:1,3.3,347 lines read
server/src/blockchain/node_modules/hardhat/src/internal/core/hre.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/core/hre.ts:1,3.3,325 lines read
server/src/blockchain/node_modules/hardhat/src/internal/core/plugins/detect-plugin-npm-dependency-problems.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/core/plugins/detect-plugin-npm-dependency-problems.ts:1,3.3,102 lines read
server/src/blockchain/node_modules/hardhat/src/internal/core/plugins/resolve-plugin-list.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/core/plugins/resolve-plugin-list.ts:1,3.3,134 lines read
server/src/blockchain/node_modules/hardhat/src/internal/core/tasks/builders.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/core/tasks/builders.ts:1,3.3,390 lines read
server/src/blockchain/node_modules/hardhat/src/internal/core/tasks/resolved-task.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/core/tasks/resolved-task.ts:1,3.3,271 lines read
server/src/blockchain/node_modules/hardhat/src/internal/core/tasks/task-manager.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/core/tasks/task-manager.ts:1,3.3,314 lines read
server/src/blockchain/node_modules/hardhat/src/internal/core/tasks/utils.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/core/tasks/utils.ts:1,3.3,11 lines read
server/src/blockchain/node_modules/hardhat/src/internal/core/tasks/validations.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/core/tasks/validations.ts:1,3.3,139 lines read
server/src/blockchain/node_modules/hardhat/src/internal/core/types.ts,CLEAN,server/src/blockchain/node_modules/hardhat/src/internal/core/types.ts:1,3.3,11 lines read
server/src/blockchain/node_modules/hardhat/src/internal/core/user-interruptions.ts,GAP_FOUND,server/src/blockchain/node_modules/hardhat/src/internal/core/user-interruptions.ts:1,3.3,console@72
