file_path,verdict,evidence_lines,classified_by_audit_pass,notes
server/src/blockchain/node_modules/hardhat/dist/src/internal/builtin-plugins/node/artifacts/build-info-watcher.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/builtin-plugins/node/helpers.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/builtin-plugins/node/index.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/builtin-plugins/node/json-rpc/handler.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/builtin-plugins/node/json-rpc/server.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/builtin-plugins/node/task-action.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/builtin-plugins/run/index.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/builtin-plugins/run/task-action.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/builtin-plugins/solidity-test/config.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/builtin-plugins/solidity-test/edr-artifacts.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/builtin-plugins/solidity-test/formatters.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/builtin-plugins/solidity-test/helpers.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/builtin-plugins/solidity-test/hook-handlers/config.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/builtin-plugins/solidity-test/hook-handlers/test.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/builtin-plugins/solidity-test/index.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/builtin-plugins/solidity-test/reporter.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/builtin-plugins/solidity-test/runner.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/builtin-plugins/solidity-test/stack-trace-solidity-errors.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/builtin-plugins/solidity-test/task-action.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/builtin-plugins/solidity-test/type-extensions.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/builtin-plugins/solidity-test/types.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/builtin-plugins/solidity/build-profiles.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/builtin-plugins/solidity/build-results.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/builtin-plugins/solidity/build-system/artifacts.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/builtin-plugins/solidity/build-system/build-system.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/builtin-plugins/solidity/build-system/cache.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/builtin-plugins/solidity/build-system/compilation-job.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/builtin-plugins/solidity/build-system/compiler/compiler.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/builtin-plugins/solidity/build-system/compiler/downloader.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/builtin-plugins/solidity/build-system/compiler/index.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/builtin-plugins/solidity/build-system/compiler/solcjs-runner.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/builtin-plugins/solidity/build-system/compiler/solcjs-wrapper.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/builtin-plugins/solidity/build-system/dependency-graph-building.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/builtin-plugins/solidity/build-system/dependency-graph.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/builtin-plugins/solidity/build-system/read-source-file.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/builtin-plugins/solidity/build-system/resolver/dependency-resolver.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/builtin-plugins/solidity/build-system/resolver/error-messages.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/builtin-plugins/solidity/build-system/resolver/npm-module-parsing.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/builtin-plugins/solidity/build-system/resolver/remapped-npm-packages-graph.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/builtin-plugins/solidity/build-system/resolver/remappings.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/builtin-plugins/solidity/build-system/resolver/source-name-utils.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/builtin-plugins/solidity/build-system/resolver/types.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/builtin-plugins/solidity/build-system/resolver/utils.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/builtin-plugins/solidity/build-system/root-paths-utils.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/builtin-plugins/solidity/build-system/solc-config-selection.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/builtin-plugins/solidity/build-system/solc-info.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/builtin-plugins/solidity/config.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/builtin-plugins/solidity/hook-handlers/config.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/builtin-plugins/solidity/hook-handlers/hre.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/builtin-plugins/solidity/index.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/builtin-plugins/solidity/tasks/build.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/builtin-plugins/solidity/type-extensions.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/builtin-plugins/telemetry/index.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/builtin-plugins/telemetry/task-action.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/builtin-plugins/test/config.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/builtin-plugins/test/hook-handlers/config.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/builtin-plugins/test/index.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/builtin-plugins/test/task-action.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/builtin-plugins/test/type-extensions.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/cli/error-handler.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/cli/help/get-global-help-string.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/cli/help/get-help-string.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/cli/help/utils.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/cli/init/init.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/cli/init/package-manager.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/cli/init/prompt.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/cli/init/subprocess.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/cli/init/template.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/cli/main.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/cli/node-version.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/cli/telemetry/analytics/analytics.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/cli/telemetry/analytics/subprocess.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/cli/telemetry/analytics/types.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/cli/telemetry/analytics/utils.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/cli/telemetry/sentry/anonymize-paths.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/cli/telemetry/sentry/anonymizer.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/cli/telemetry/sentry/constants.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/cli/telemetry/sentry/init.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/cli/telemetry/sentry/reporter.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/cli/telemetry/sentry/subprocess.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/cli/telemetry/sentry/transport.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/cli/telemetry/sentry/vendor/debug-build.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/cli/telemetry/sentry/vendor/integrations/context.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/cli/telemetry/sentry/vendor/integrations/contextlines.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/cli/telemetry/sentry/vendor/utils/module.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/cli/telemetry/telemetry-permissions.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/cli/version.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/config-loading.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/constants.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/core/arguments.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/core/config-validation.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/core/config.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/core/configuration-variables.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/core/global-options.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/core/hook-manager.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/core/hre.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/core/plugins/detect-plugin-npm-dependency-problems.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/core/plugins/resolve-plugin-list.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/core/tasks/builders.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/core/tasks/resolved-task.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/core/tasks/task-manager.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/core/tasks/utils.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/core/tasks/validations.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/core/types.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/core/user-interruptions.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/edr/chain-type.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/edr/context.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/global-hre-instance.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/hre-initialization.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/internal/utils/package.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/lsp-helpers.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/plugins.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/types/arguments.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/types/artifacts.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/types/config.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/types/global-options.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/types/hooks.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/types/hre.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/types/network.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/types/plugins.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/types/providers.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/types/solidity.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/types/solidity/build-system.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/types/solidity/compilation-job.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/types/solidity/compiler-io.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/types/solidity/dependency-graph.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/types/solidity/errors.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/types/solidity/resolved-file.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/types/solidity/solidity-artifacts.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/types/tasks.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/types/test.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/types/user-interruptions.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/types/utils.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/dist/src/utils/contract-names.d.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/cli.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/config.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/hre.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/index.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-global-options.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/artifacts/artifact-manager.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/artifacts/hook-handlers/hre.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/artifacts/index.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/artifacts/type-extensions.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/clean/index.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/clean/task-action.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/clean/type-extensions.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/console/index.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/console/task-action.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/coverage/coverage-manager.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/coverage/exports.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/coverage/helpers.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/coverage/hook-handlers/clean.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/coverage/hook-handlers/hre.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/coverage/hook-handlers/solidity.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/coverage/index.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/coverage/process-coverage.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/coverage/reports/html.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/coverage/type-extensions.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/coverage/types.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/flatten/index.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/flatten/task-action.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/gas-analytics/exports.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/gas-analytics/gas-analytics-manager.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/gas-analytics/helpers.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/gas-analytics/hook-handlers/hre.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/gas-analytics/index.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/gas-analytics/type-extensions.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/gas-analytics/types.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/index.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/accounts/constants.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/accounts/derive-private-keys.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/base-provider.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/chain-descriptors.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/config-resolution.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/edr/edr-provider.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/edr/stack-traces/solidity-stack-trace.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/edr/stack-traces/stack-trace-generation-errors.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/edr/stack-traces/stack-trace-solidity-errors.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/edr/type-validation.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/edr/types/coverage.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/edr/types/hardfork.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/edr/types/logger.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/edr/types/node-types.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/edr/types/output.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/edr/utils/client-version.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/edr/utils/console-log-signatures.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/edr/utils/console-logger.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/edr/utils/convert-to-edr.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/edr/utils/hardfork.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/edr/utils/logger.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/hook-handlers/config.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/hook-handlers/hre.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/hook-handlers/network.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/http-provider.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/index.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/json-rpc.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/network-connection.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/network-manager.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/provider-errors.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/request-handlers/handlers-array.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/request-handlers/handlers/accounts/automatic-sender-handler.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/request-handlers/handlers/accounts/fixed-sender-handler.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/request-handlers/handlers/accounts/hd-wallet-handler.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/request-handlers/handlers/accounts/local-accounts.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/request-handlers/handlers/accounts/sender.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/request-handlers/handlers/chain-id/chain-id-handler.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/request-handlers/handlers/chain-id/chain-id.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/request-handlers/handlers/gas/automatic-gas-handler.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/request-handlers/handlers/gas/automatic-gas-price-handler.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/request-handlers/handlers/gas/fixed-gas-handler.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/request-handlers/handlers/gas/fixed-gas-price-handler.ts,CLEAN,,§3-scan,no scan flag
server/src/blockchain/node_modules/hardhat/src/internal/builtin-plugins/network-manager/request-handlers/handlers/gas/multiplied-gas-estimation.ts,CLEAN,,§3-scan,no scan flag
